id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.07E+18,246088574,2/28/19,f,1,1,t,District 10,32.90043362,-96.7575856,Private room in home,Private room,2,1,1,1,$37.0,1,14,1,1,1125,1125,1,1125,t,8,34,46,46,2,2,2,2/8/24,2/21/24,5,5,5,5,5,5,5,f,1,0,1,0,2
1.07E+18,38684096,7/16/15,f,1,1,t,District 3,32.72387,-96.97567,Entire home,Entire home/apt,6,2,3,6,$149.0,2,1125,1,30,1125,1125,17.5,1125,t,11,36,66,246,1,1,1,2/19/24,2/19/24,4,4,4,4,4,4,4,f,1,1,0,0,1
1.07E+18,128306613,4/30/17,f,1,2,f,District 2,32.81290839,-96.8192638,Entire loft,Entire home/apt,3,1,1,1,$80.0,1,1125,1,1,1125,1125,1,1125,t,17,44,72,250,2,2,2,1/27/24,2/4/24,5,5,5,5,5,5,5,t,1,1,0,0,2
1.07E+18,223120642,10/29/18,f,1,1,t,District 3,32.690928,-96.794957,Private room in home,Private room,2,1.5,1,1,$47.0,30,365,30,30,365,365,30,365,t,6,28,58,148,0,0,0,,,,,,,,,,f,1,0,1,0,
1.07E+18,557897712,1/21/24,f,1,1,t,District 2,32.79279816,-96.77254156,Entire home,Entire home/apt,12,3.5,5,12,$630.0,2,365,2,2,365,365,2,365,t,22,44,70,242,0,0,0,,,,,,,,,,f,1,1,0,0,
1.07E+18,88939799,8/9/16,t,7,9,t,District 1,32.75303,-96.82388,Entire home,Entire home/apt,12,4,5,8,$427.0,1,300,1,3,300,300,2.6,300,t,6,22,49,324,0,0,0,,,,,,,,,,f,4,4,0,0,
1.07E+18,223223069,10/29/18,f,1,1,t,District 7,32.74671087,-96.75384311,Private room in home,Private room,1,1,1,0,$46.0,28,100,28,28,100,100,28,100,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
1.07E+18,533877026,8/25/23,f,2,2,t,District 2,32.80641146,-96.77504856,Entire rental unit,Entire home/apt,4,1,1,2,$100.0,2,365,2,2,365,365,2,365,t,27,52,82,262,0,0,0,,,,,,,,,,f,1,1,0,0,
1.07E+18,373957214,10/31/20,f,25,30,t,District 1,32.75135529,-96.82555999,Entire rental unit,Entire home/apt,3,1,1,1,$68.0,1,60,1,3,60,60,1,60,t,24,33,33,36,3,3,3,1/31/24,2/8/24,5,5,5,5,5,5,5,t,25,25,0,0,3
1.07E+18,514340142,5/11/23,f,3,5,t,District 2,32.81693078,-96.83154736,Private room in rental unit,Private room,2,0,0,0,$50.0,3,365,3,3,365,365,3,365,t,29,56,83,263,2,2,2,2/1/24,2/9/24,5,5,4.5,4.5,5,5,5,f,3,0,3,0,2
1.07E+18,92625319,8/30/16,t,2,2,t,District 6,32.92594663,-96.97698635,Entire rental unit,Entire home/apt,3,1,1,2,$82.0,4,730,4,4,1125,1125,4,1125,t,23,43,73,133,0,0,0,,,,,,,,,,t,1,1,0,0,
1.07E+18,32801103,5/7/15,f,2,2,t,District 14,32.8146479,-96.7643611,Entire home,Entire home/apt,2,1,1,1,$79.0,4,30,4,4,30,30,4,30,t,4,4,4,4,1,1,1,2/7/24,2/7/24,5,5,5,5,5,5,5,f,1,1,0,0,1
1.08E+18,203817066,7/20/18,f,5,7,t,District 2,32.8142962,-96.8192726,Entire rental unit,Entire home/apt,4,2,2,2,$279.0,2,365,2,2,365,365,2,365,t,29,56,86,86,0,0,0,,,,,,,,,,f,2,2,0,0,
1.08E+18,383415834,1/7/21,f,1,1,t,District 11,32.92607,-96.7769,Entire rental unit,Entire home/apt,4,2,2,2,$95.0,1,365,1,1,365,365,1,365,t,0,8,38,218,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,43042344,8/31/15,f,170,227,t,District 1,32.72684,-96.87238,Entire home,Entire home/apt,14,2.5,4,7,$127.0,1,365,2,4,46,365,2.1,363.5,t,4,4,4,4,0,0,0,,,,,,,,,,t,79,79,0,0,
1.08E+18,246615713,3/3/19,f,3,3,f,District 13,32.92116261,-96.83853149,Entire home,Entire home/apt,16,3,5,8,$317.0,1,29,1,4,1125,1125,3.3,1125,t,26,53,83,83,0,0,0,,,,,,,,,,t,2,2,0,0,
1.08E+18,495446500,1/10/23,f,2,3,t,District 14,32.78779686,-96.79074695,Entire rental unit,Entire home/apt,5,2,2,0,$140.0,2,365,2,2,365,365,2,365,t,7,20,37,163,5,5,5,1/28/24,2/19/24,5,5,5,5,5,5,5,f,2,2,0,0,5
1.08E+18,456475914,4/28/22,f,804,1398,f,District 2,32.80941,-96.77963,Entire condo,Entire home/apt,4,2.5,2,3,$147.0,2,1125,2,3,1125,1125,2.4,1125,t,22,42,72,347,0,0,0,,,,,,,,,,t,25,25,0,0,
1.08E+18,5790940,4/5/13,t,9,13,t,District 11,32.92814,-96.76667,Entire home,Entire home/apt,16,4,6,12,$455.0,60,365,60,60,1125,1125,60,1125,t,0,0,0,79,0,0,0,,,,,,,,,,f,3,3,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 1,32.7557925,-96.8160062,Entire home,Entire home/apt,4,1,2,2,$102.0,15,365,15,28,365,365,19.7,365,t,26,56,86,176,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,505282058,3/13/23,f,3,3,t,District 10,32.88103654,-96.71768373,Entire rental unit,Entire home/apt,2,1,1,1,$100.0,28,365,28,28,365,1125,28,1053.4,t,22,52,82,262,0,0,0,,,,,,,,,,t,3,3,0,0,
1.08E+18,77616033,6/14/16,f,2,2,t,District 1,32.75422784,-96.81491533,Entire rental unit,Entire home/apt,2,1,1,1,$67.0,2,365,2,2,365,365,2,365,t,16,41,71,246,2,2,2,2/5/24,2/18/24,5,5,5,5,5,4.5,5,f,2,2,0,0,2
1.08E+18,449641244,3/15/22,t,5,6,t,District 2,32.78499,-96.78209,Entire rental unit,Entire home/apt,6,2,2,2,$138.0,1,365,1,3,365,365,2.6,365,t,26,52,82,260,4,4,4,2/4/24,2/18/24,5,5,5,5,5,5,5,f,5,5,0,0,4
1.08E+18,423091354,9/15/21,t,7,12,t,District 6,32.77687,-96.83808,Entire home,Entire home/apt,6,2,3,4,$176.0,1,365,1,1,365,365,1,365,t,17,44,74,349,2,2,2,2/2/24,2/8/24,4.5,5,5,5,5,5,5,t,3,3,0,0,2
1.08E+18,514340142,5/11/23,f,3,5,t,District 2,32.81644,-96.82988,Private room in rental unit,Private room,2,4,1,0,$59.0,1,365,1,1,365,365,1,365,t,24,50,80,260,0,0,0,,,,,,,,,,f,3,0,3,0,
1.08E+18,443171555,2/1/22,f,2,3,t,District 11,32.93181618,-96.82012711,Entire rental unit,Entire home/apt,2,1,1,1,$156.0,1,365,1,1,365,365,1,365,t,30,60,90,90,0,0,0,,,,,,,,,,t,1,1,0,0,
1.08E+18,16869903,6/16/14,f,1,1,t,District 1,32.7343863,-96.8678938,Private room in home,Private room,2,1,1,1,$60.0,2,90,2,2,90,90,2,90,t,27,57,87,177,0,0,0,,,,,,,,,,f,1,0,1,0,
1.08E+18,435498255,12/10/21,f,37,64,t,District 14,32.80093,-96.78635,Entire home,Entire home/apt,16,25.5,15,23,"$3,535.0",2,600,2,2,600,600,2,600,t,28,55,85,360,0,0,0,,,,,,,,,,f,37,24,12,1,
1.08E+18,359202629,7/29/20,f,2,2,f,District 14,32.78105,-96.79809,Entire rental unit,Entire home/apt,4,2,2,2,$103.0,2,31,1,7,1125,1125,4.9,1125,t,23,50,80,299,2,2,2,2/11/24,2/16/24,5,5,5,5,5,5,5,f,2,2,0,0,2
1.08E+18,418079341,8/12/21,t,5,6,t,District 14,32.78773935,-96.79261998,Entire condo,Entire home/apt,2,1,1,1,$106.0,1,365,1,7,1125,1125,5,1125,t,20,45,75,255,3,3,3,1/28/24,2/18/24,5,4.67,5,4.67,5,5,5,t,5,5,0,0,3
1.08E+18,42630424,8/26/15,f,19,80,t,District 2,32.77842312,-96.79535653,Entire rental unit,Entire home/apt,4,0,2,2,$123.0,1,28,1,3,28,28,2.8,28,t,14,44,74,349,1,1,1,1/28/24,1/28/24,4,5,4,4,5,4,4,f,7,7,0,0,1
1.08E+18,514340142,5/11/23,f,3,5,t,District 2,32.81676,-96.83143,Private room in rental unit,Private room,1,0.5,1,0,$36.0,1,365,1,1,365,365,1,365,t,15,45,75,255,1,1,1,2/9/24,2/9/24,4,4,3,4,5,4,5,f,3,0,3,0,1
1.08E+18,77800475,6/14/16,t,3,6,t,District 14,32.79553,-96.79665661,Entire home,Entire home/apt,8,2,2,0,$153.0,1,365,1,1,1125,1125,1,1125,t,17,33,55,232,3,3,3,2/5/24,2/18/24,5,5,4.33,5,5,5,4.67,t,2,2,0,0,3
1.08E+18,308929607,11/12/19,t,14,17,t,District 2,32.79091,-96.75905,Entire home,Entire home/apt,4,1,1,1,$137.0,1,365,1,2,365,365,1.3,365,t,29,56,86,86,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,479783438,9/16/22,f,1,1,t,District 14,32.78215006,-96.79800571,Entire rental unit,Entire home/apt,2,1,1,0,$108.0,1,365,1,1,365,365,1,365,t,24,44,74,74,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,558206382,1/23/24,f,1,1,t,District 2,32.8074936,-96.8163538,Entire townhouse,Entire home/apt,4,2.5,2,2,$121.0,1,365,1,1,365,365,1,365,t,19,42,72,162,0,0,0,,,,,,,,,,t,1,1,0,0,
1.08E+18,443600309,2/4/22,f,1,1,t,District 2,32.82165586,-96.82464302,Entire rental unit,Entire home/apt,3,1,1,2,$76.0,28,365,28,28,365,365,28,365,t,0,0,0,112,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,44875229,9/22/15,f,1,4,t,District 2,32.79536542,-96.77357106,Entire rental unit,Entire home/apt,6,1,2,4,$189.0,2,365,2,2,365,365,2,365,t,8,8,35,35,1,1,1,2/18/24,2/18/24,5,5,5,5,5,5,5,t,1,1,0,0,1
1.08E+18,514478644,5/12/23,f,2,2,t,District 11,32.9341807,-96.8170538,Entire rental unit,Entire home/apt,2,1,1,1,$94.0,1,365,1,1,365,365,1,365,t,22,52,82,262,0,0,0,,,,,,,,,,f,2,2,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 14,32.81801532,-96.80871431,Entire home,Entire home/apt,5,2.5,2,3,$172.0,28,365,5,28,365,365,25.3,365,t,0,2,4,184,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 2,32.7690468,-96.7921419,Entire home,Entire home/apt,4,2.5,2,2,$132.0,26,365,26,26,365,365,26,365,t,0,2,29,209,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 14,32.79659,-96.79267,Entire home,Entire home/apt,8,2.5,2,4,$132.0,28,365,28,28,365,365,28,365,t,0,0,0,170,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 2,32.81703,-96.82881,Entire home,Entire home/apt,4,2,2,2,$104.0,30,365,30,30,365,365,30,365,t,30,60,90,270,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,494334439,1/4/23,f,1,2,f,District 4,32.73640606,-96.805257,Entire home,Entire home/apt,6,2,3,0,$176.0,2,365,2,2,365,365,2,365,t,23,49,79,259,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,372592509,10/19/20,f,56,76,t,District 14,32.78185,-96.80193,Entire rental unit,Entire home/apt,6,2,2,3,$115.0,2,365,1,3,365,365,2.2,365,t,15,41,68,333,0,0,0,,,,,,,,,,f,50,50,0,0,
1.08E+18,484576430,10/21/22,t,8,8,t,District 11,32.94129302,-96.77152076,Entire home,Entire home/apt,8,2,3,4,$234.0,1,365,1,5,365,365,1.1,365,t,22,44,74,349,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,509474445,4/10/23,f,9,9,f,District 10,32.87032078,-96.73479737,Entire rental unit,Entire home/apt,3,1,1,1,$85.0,3,365,3,3,1125,1125,3,1125,t,10,27,57,127,0,0,0,,,,,,,,,,t,9,9,0,0,
1.08E+18,384413683,1/13/21,f,3,3,t,District 13,32.90592326,-96.87655155,Entire home,Entire home/apt,6,2,2,3,$129.0,20,365,3,20,365,365,18.6,365,t,15,34,64,154,0,0,0,,,,,,,,,,t,2,2,0,0,
1.08E+18,43042344,8/31/15,f,170,227,t,District 2,32.76615134,-96.78913256,Entire rental unit,Entire home/apt,2,1,0,1,$56.0,1,365,1,4,56,365,2.1,356.8,t,24,54,84,359,2,2,2,1/31/24,2/11/24,5,5,5,5,5,5,5,t,79,79,0,0,2
1.08E+18,472253858,7/29/22,t,19,20,t,District 2,32.8068187,-96.7739384,Entire rental unit,Entire home/apt,4,1,1,2,$85.0,1,365,1,1,365,365,1,365,t,25,55,85,360,1,1,1,2/4/24,2/4/24,5,5,3,5,5,5,5,f,19,19,0,0,1
1.08E+18,43042344,8/31/15,f,170,227,t,District 7,32.75539476,-96.7559567,Entire home,Entire home/apt,10,2,4,5,$104.0,1,1125,2,4,46,1125,2.1,1122.5,t,8,8,8,8,0,0,0,,,,,,,,,,t,79,79,0,0,
1.08E+18,472253858,7/29/22,t,19,20,t,District 2,32.8069568,-96.7738886,Entire rental unit,Entire home/apt,4,1,1,3,$89.0,1,365,1,1,365,365,1,365,t,26,53,83,358,2,2,2,2/3/24,2/16/24,5,5,5,5,5,5,5,f,19,19,0,0,2
1.08E+18,547966202,11/24/23,f,1,1,t,District 2,32.790694,-96.80916041,Entire rental unit,Entire home/apt,3,1,1,1,$230.0,1,365,1,1,365,365,1,365,t,25,49,79,257,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 2,32.80745127,-96.81153625,Entire rental unit,Entire home/apt,2,1,1,1,$85.0,3,365,3,3,365,365,3,365,t,22,30,30,41,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 2,32.80954936,-96.81268122,Entire rental unit,Entire home/apt,2,1,1,1,$90.0,2,365,2,2,365,365,2,365,t,29,38,38,49,0,0,0,,,,,,,,,,f,13,13,0,0,
1.08E+18,181794187,4/1/18,f,12,13,t,District 2,32.77824,-96.79486,Entire rental unit,Entire home/apt,6,2,2,5,$80.0,2,365,2,4,1125,1125,3.2,1125,t,10,36,66,337,0,0,0,,,,,,,,,,t,12,12,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 6,32.86451,-96.84402,Entire home,Entire home/apt,7,3,2,4,$128.0,30,365,30,30,365,365,30,365,t,13,43,73,253,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,442994570,1/31/22,t,26,31,f,District 14,32.8533673,-96.75748825,Entire home,Entire home/apt,6,2,3,3,$180.0,1,1125,1,30,1125,1125,26.9,1125,t,0,21,51,326,0,0,0,,,,,,,,,,f,23,23,0,0,
1.08E+18,442994570,1/31/22,t,26,31,f,District 2,32.79742742,-96.75840647,Entire home,Entire home/apt,8,2,3,3,$108.0,1,365,2,2,365,365,2,365,t,28,52,82,357,0,0,0,,,,,,,,,,t,23,23,0,0,
1.08E+18,483118400,10/11/22,f,3,3,f,District 4,32.72192873,-96.8238064,Entire guest suite,Entire home/apt,3,1,0,0,$81.0,1,365,1,1,365,365,1,365,t,0,1,1,174,1,1,1,2/4/24,2/4/24,5,5,5,5,5,5,5,f,3,3,0,0,1
1.08E+18,483118400,10/11/22,f,3,3,f,District 4,32.72189018,-96.8239729,Entire guest suite,Entire home/apt,2,1,1,0,$81.0,1,365,1,1,365,365,1,365,t,26,50,80,260,0,0,0,,,,,,,,,,f,3,3,0,0,
1.08E+18,47055693,10/20/15,f,22,27,t,District 14,32.82119935,-96.76521382,Entire rental unit,Entire home/apt,2,1,1,1,$98.0,1,365,1,4,365,365,3.9,365,t,26,52,82,262,2,2,2,2/11/24,2/18/24,5,5,5,5,5,5,4.5,t,12,12,0,0,2
1.08E+18,522999884,6/30/23,t,8,8,t,District 14,32.78108372,-96.79794788,Entire rental unit,Entire home/apt,4,1,1,1,$54.0,2,365,1,4,1125,1125,3.2,1125,t,16,40,70,345,5,5,5,2/9/24,2/19/24,5,5,5,5,5,5,5,f,3,3,0,0,5
1.08E+18,414861542,7/24/21,f,9,15,t,District 14,32.79589377,-96.79890312,Entire home,Entire home/apt,10,6,4,5,$550.0,2,365,2,2,365,365,2,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,9,9,0,0,
1.08E+18,414861542,7/24/21,f,9,15,t,District 14,32.79386572,-96.79778946,Entire home,Entire home/apt,10,6,4,5,$395.0,2,365,2,2,365,365,2,365,t,0,17,47,322,0,0,0,,,,,,,,,,f,9,9,0,0,
1.08E+18,76844137,6/9/16,f,7,7,f,District 2,32.82462,-96.84007,Entire rental unit,Entire home/apt,4,1,0,1,$77.0,1,365,1,1,365,365,1,365,t,1,20,50,50,0,0,0,,,,,,,,,,f,7,7,0,0,
1.08E+18,439341456,1/7/22,f,1,2,t,District 4,32.718902,-96.8315198,Private room in home,Private room,2,1,1,1,$52.0,1,365,1,1,365,365,1,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
1.08E+18,384827082,1/16/21,f,24,102,t,District 12,32.9965405,-96.80138305,Entire rental unit,Entire home/apt,3,1,1,1,$67.0,28,365,1,14,1125,1125,12.8,1125,t,15,45,75,350,0,0,0,,,,,,,,,,f,4,4,0,0,
1.08E+18,184874730,4/17/18,f,21,21,t,District 2,32.7935,-96.77402,Entire home,Entire home/apt,12,8,6,6,$320.0,15,365,15,15,365,365,15,365,t,30,60,90,100,0,0,0,,,,,,,,,,t,13,13,0,0,
1.08E+18,363356303,8/19/20,f,1,1,t,District 2,32.79223258,-96.76375751,Private room in home,Private room,4,2,2,2,$100.0,1,365,1,1,365,365,1,365,t,0,0,0,109,0,0,0,,,,,,,,,,t,1,0,1,0,
1.08E+18,243993091,2/18/19,t,36,55,t,District 2,32.79391,-96.77046,Entire rental unit,Entire home/apt,3,1,1,2,$83.0,1,365,1,2,365,365,1.9,365,t,28,58,88,268,2,2,2,2/8/24,2/14/24,4.5,4.5,5,5,4.5,4.5,4.5,f,34,34,0,0,2
1.08E+18,431286808,11/10/21,f,2,4,t,District 14,32.78090392,-96.80477523,Entire rental unit,Entire home/apt,4,2,2,2,$89.0,2,95,1,3,95,95,2.1,95,t,23,25,25,25,2,2,2,2/11/24,2/18/24,5,5,5,5,5,5,5,t,2,2,0,0,2
1.08E+18,541280513,10/10/23,f,3,3,t,District 10,32.9231979,-96.73905289,Private room in home,Private room,2,1,1,1,$34.0,25,365,25,25,365,365,25,365,t,6,36,66,66,0,0,0,,,,,,,,,,f,3,0,3,0,
1.08E+18,162668889,12/14/17,f,1,1,f,District 2,32.78731,-96.78108,Entire rental unit,Entire home/apt,4,1,1,0,$110.0,1,365,1,1,365,365,1,365,t,16,41,67,247,1,1,1,2/11/24,2/11/24,5,5,5,5,5,5,5,f,1,1,0,0,1
1.08E+18,184366030,4/15/18,f,2,2,t,District 4,32.74476,-96.79328,Private room in home,Private room,2,1,1,0,$45.0,1,5,1,1,1125,1125,1,1125,t,14,40,70,156,1,1,1,2/3/24,2/3/24,5,5,5,5,5,4,5,t,2,0,2,0,1
1.08E+18,25470993,1/1/15,t,3,3,t,District 9,32.8520417,-96.7396855,Entire home,Entire home/apt,6,2,3,4,$105.0,3,365,3,18,365,365,14,365,t,6,11,40,264,1,1,1,2/18/24,2/18/24,5,5,5,5,5,5,5,t,2,2,0,0,1
1.08E+18,35035547,6/4/15,f,3,3,t,District 7,32.77006,-96.71226,Private room in home,Private room,2,1,1,1,$55.0,1,4,1,1,4,4,1,4,t,0,17,47,47,1,1,1,2/12/24,2/12/24,5,5,5,5,5,5,5,f,3,2,1,0,1
1.08E+18,35035547,6/4/15,f,3,3,t,District 7,32.77169,-96.71235,Entire home,Entire home/apt,2,1,1,1,$70.0,1,4,1,1,4,4,1,4,t,4,21,49,49,2,2,2,2/16/24,2/19/24,5,5,5,5,5,5,5,f,3,2,1,0,2
1.08E+18,501999514,2/20/23,f,2956,4064,t,District 11,32.88610518,-96.77102932,Entire serviced apartment,Entire home/apt,3,1,1,1,$180.0,1,1125,1,1,1,1125,1,805.7,t,29,58,88,362,3,3,3,2/4/24,2/18/24,2.67,2.67,2.67,4.33,3,2.33,2.67,t,53,44,9,0,3
1.08E+18,555182338,1/7/24,f,1,1,t,District 8,32.67289669,-96.5885675,Private room in home,Private room,7,2.5,3,0,$191.0,2,14,2,2,1125,1125,2,1125,t,15,39,69,249,0,0,0,,,,,,,,,,t,1,0,1,0,
1.08E+18,384827082,1/16/21,f,24,102,t,District 12,32.99464,-96.80006,Entire rental unit,Entire home/apt,3,1,1,1,$65.0,28,365,1,14,1125,1125,12.8,1125,t,22,52,82,357,0,0,0,,,,,,,,,,f,4,4,0,0,
1.08E+18,43042344,8/31/15,f,170,227,t,District 13,32.90774351,-96.87859351,Entire home,Entire home/apt,6,2,2,3,$72.0,1,365,1,4,75,365,2.1,363,t,4,4,4,4,1,1,1,2/16/24,2/16/24,5,5,5,5,5,5,5,t,79,79,0,0,1
1.08E+18,459611824,5/17/22,f,1,1,t,District 11,32.95013157,-96.77199855,Private room in home,Private room,2,1,1,1,$56.0,1,40,1,1,40,40,1,40,t,30,60,90,90,0,0,0,,,,,,,,,,f,1,0,1,0,
1.08E+18,121406500,3/18/17,t,49,55,t,District 13,32.9261845,-96.82428039,Entire home,Entire home/apt,4,2.5,4,0,$195.0,1,365,1,1,365,365,1,365,t,0,0,0,0,0,0,0,,,,,,,,,,t,7,7,0,0,
1.08E+18,178624208,3/15/18,f,12,13,t,District 2,32.79167,-96.77173,Entire home,Entire home/apt,4,2,2,0,$252.0,30,365,30,30,365,365,30,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,2,2,0,0,
1.08E+18,201127651,7/9/18,f,316,864,t,District 14,32.79291306,-96.78512499,Entire rental unit,Entire home/apt,4,1,,1,$103.0,2,1125,2,7,2,1125,2.3,99.7,t,25,55,85,360,0,0,0,,,,,,,,,,t,4,4,0,0,
1.08E+18,438417695,1/1/22,f,3,3,t,District 5,32.7251898,-96.7151734,Tiny home,Entire home/apt,2,1,1,1,$52.0,3,365,3,21,365,365,4.4,365,t,21,48,78,258,0,0,0,,,,,,,,,,t,3,3,0,0,
1.08E+18,397779955,4/20/21,f,21,26,t,District 6,32.86253677,-96.87458082,Entire rental unit,Entire home/apt,8,2,2,2,$106.0,2,365,2,2,365,365,2,365,t,30,57,87,267,0,0,0,,,,,,,,,,f,21,21,0,0,
1.08E+18,14652398,4/23/14,t,2,2,t,District 14,32.81076,-96.76859,Entire home,Entire home/apt,4,1.5,2,1,$100.0,15,730,15,15,730,730,15,730,t,17,45,75,350,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,90871100,8/19/16,f,1,1,t,District 2,32.79018,-96.80984,Entire rental unit,Entire home/apt,4,2,2,2,$196.0,2,365,2,2,365,365,2,365,t,14,18,18,18,1,1,1,2/18/24,2/18/24,5,5,5,5,5,5,5,f,1,1,0,0,1
1.08E+18,559880673,2/1/24,f,1,2,t,District 14,32.78127599,-96.79978715,Entire rental unit,Entire home/apt,4,1,1,1,$156.0,1,90,1,1,90,90,1,90,t,11,17,17,17,2,2,2,2/6/24,2/16/24,5,5,5,5,5,5,4.5,t,1,1,0,0,2
1.08E+18,6108970,4/26/13,t,8,25,t,District 14,32.80437753,-96.81078701,Entire home,Entire home/apt,6,2.5,2,2,$169.0,1,365,1,2,365,365,1.3,365,t,18,40,68,243,0,0,0,,,,,,,,,,f,7,7,0,0,
1.08E+18,42802832,8/28/15,f,2,2,t,District 2,32.79199324,-96.76581835,Entire guesthouse,Entire home/apt,2,1,1,0,$99.0,2,365,2,2,365,365,2,365,t,1,14,41,221,0,0,0,,,,,,,,,,f,2,2,0,0,
1.08E+18,249139383,3/15/19,f,1,2,t,District 14,32.7823782,-96.7980308,Entire rental unit,Entire home/apt,3,1,1,1,$134.0,1,1125,1,1,1125,1125,1,1125,,10,25,55,235,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,46583871,10/14/15,f,1,21,t,District 14,32.85887429,-96.75913823,Entire rental unit,Entire home/apt,4,1,1,1,$80.0,1,365,1,1,365,365,1,365,t,18,33,33,203,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,522999884,6/30/23,t,8,8,t,District 14,32.78116444,-96.79977938,Entire rental unit,Entire home/apt,3,1,1,1,$57.0,2,365,1,4,1125,1125,3.2,1125,t,16,42,72,347,2,2,2,2/10/24,2/11/24,5,5,5,4.5,5,5,5,f,3,3,0,0,2
1.08E+18,522999884,6/30/23,t,8,8,t,District 14,32.78255,-96.79825,Entire rental unit,Entire home/apt,3,1,1,1,$58.0,2,365,1,4,1125,1125,3.2,1125,t,3,3,3,265,4,4,4,2/6/24,2/16/24,5,4.25,5,4.5,5,5,4.5,f,3,3,0,0,4
1.08E+18,524729483,7/9/23,f,5,7,t,District 1,32.76283597,-96.85034171,Private room in rental unit,Private room,2,1,1,2,$61.0,1,365,1,1,365,365,1,365,t,27,53,83,263,2,2,2,2/10/24,2/18/24,5,5,5,5,5,5,5,f,2,0,2,0,2
1.08E+18,467281839,7/2/22,f,12,16,t,District 2,32.80007156,-96.7585229,Entire rental unit,Entire home/apt,2,1,1,1,$61.0,1,365,1,1,365,365,1,365,t,23,49,79,259,0,0,0,,,,,,,,,,t,11,11,0,0,
1.08E+18,467281839,7/2/22,f,12,16,t,District 14,32.80660851,-96.76038991,Entire rental unit,Entire home/apt,4,1,2,2,$89.0,1,365,1,1,365,365,1,365,t,27,51,81,261,0,0,0,,,,,,,,,,t,11,11,0,0,
1.08E+18,60359908,2/25/16,f,1,5,t,District 2,32.8096883,-96.7880449,Private room in home,Private room,2,1,1,1,$120.0,2,365,2,2,365,365,2,365,t,29,55,85,265,0,0,0,,,,,,,,,,f,1,0,1,0,
1.08E+18,499222017,2/2/23,f,11,22,t,District 13,32.86612,-96.79358,Entire home,Entire home/apt,12,2,3,6,$307.0,3,365,3,3,365,365,3,365,t,27,53,83,263,1,1,1,2/11/24,2/11/24,5,5,5,5,5,5,5,t,4,4,0,0,1
1.08E+18,647099,5/31/11,t,17,45,t,District 2,32.78682,-96.78037,Entire rental unit,Entire home/apt,4,1,1,2,$55.0,2,1125,1,2,1125,1125,1.9,1125,t,19,45,75,165,1,1,1,2/18/24,2/18/24,5,5,2,5,5,4,5,t,1,1,0,0,1
1.08E+18,147208079,8/22/17,f,1,1,t,District 9,32.83491,-96.6995,Entire home,Entire home/apt,6,2,3,3,$250.0,1,30,1,1,30,30,1,30,,23,47,77,257,0,0,0,,,,,,,,,,f,1,1,0,0,
1.08E+18,545338598,11/7/23,f,1,1,f,District 6,32.77336,-96.83055,Entire rental unit,Entire home/apt,2,1,1,0,$120.0,1,365,1,1,365,365,1,365,t,27,57,87,267,0,0,0,,,,,,,,,,f,1,1,0,0,
